relation_id,subject_ku_id,object_ku_id,predicate,direction,time,role,scope,origin,status,evidence_doc_id,evidence_source_file,evidence_span
rel-102,units/persons/francesco-maggiotto,units/persons/domenico-fedeli-venice-painter,child_of,forward,,儿子,传记记其父为画家Domenico,enrich,formal,ettore-merkel-fedeli-francesco-detto-il-maggiotto-dizionario-biografico-degli-italiani-45-1995,https://www.treccani.it/enciclopedia/fedeli-francesco-detto-il-maggiotto_(Dizionario-Biografico)/,lines 27–30
rel-103,units/persons/francesco-maggiotto,units/persons/elena-zuliani,child_of,forward,,儿子,出生信息,enrich,formal,ettore-merkel-fedeli-francesco-detto-il-maggiotto-dizionario-biografico-degli-italiani-45-1995,https://www.treccani.it/enciclopedia/fedeli-francesco-detto-il-maggiotto_(Dizionario-Biografico)/,lines 27–30
rel-104,units/persons/francesco-maggiotto,units/persons/angela-fedeli,sibling_of,forward,,兄妹,遗嘱记其姐妹,enrich,formal,ettore-merkel-fedeli-francesco-detto-il-maggiotto-dizionario-biografico-degli-italiani-45-1995,https://www.treccani.it/enciclopedia/fedeli-francesco-detto-il-maggiotto_(Dizionario-Biografico)/,lines 56–57
rel-105,units/persons/francesco-maggiotto,units/persons/elena-fedeli-daughter,parent_of,forward,,女儿,遗嘱所载子女,enrich,formal,ettore-merkel-fedeli-francesco-detto-il-maggiotto-dizionario-biografico-degli-italiani-45-1995,https://www.treccani.it/enciclopedia/fedeli-francesco-detto-il-maggiotto_(Dizionario-Biografico)/,lines 56–57
rel-106,units/persons/francesco-maggiotto,units/persons/giovan-battista-fedeli,parent_of,forward,,儿子,遗嘱所载子女,enrich,formal,ettore-merkel-fedeli-francesco-detto-il-maggiotto-dizionario-biografico-degli-italiani-45-1995,https://www.treccani.it/enciclopedia/fedeli-francesco-detto-il-maggiotto_(Dizionario-Biografico)/,lines 56–57
rel-107,units/persons/francesco-maggiotto,units/persons/domenico-fedeli-son-of-francesco,parent_of,forward,,儿子,遗嘱所载子女,enrich,formal,ettore-merkel-fedeli-francesco-detto-il-maggiotto-dizionario-biografico-degli-italiani-45-1995,https://www.treccani.it/enciclopedia/fedeli-francesco-detto-il-maggiotto_(Dizionario-Biografico)/,lines 56–57
rel-108,units/persons/francesco-maggiotto,units/institutions/venetian-academy-of-painting-and-sculpture,member_of,forward,,绘画教师；后任主席,1771起任绘画教师；1790任主席,enrich,formal,ettore-merkel-fedeli-francesco-detto-il-maggiotto-dizionario-biografico-degli-italiani-45-1995,https://www.treccani.it/enciclopedia/fedeli-francesco-detto-il-maggiotto_(Dizionario-Biografico)/,lines 30–31
rel-109,units/persons/francesco-petrucci,units/persons/baldassare-franceschini,trained_by,forward,,绘画教师,ICCD的allievo del Volterrano；Volterrano别名沿用已对齐KU,enrich,formal,persons-francesco-petrucci,https://catalogo.beniculturali.it/detail/HistoricOrArtisticProperty/0900378126,Notizie storico critiche：Petrucci学生身份、宫廷复制画委托段
rel-110,units/persons/francesco-petrucci,units/persons/ferdinand-grand-prince-tuscany,patronized_by,forward,,复制画委托赞助者,宫廷复制画委托，不把整组未具名复制画并作一个作品,enrich,formal,persons-francesco-petrucci,https://catalogo.beniculturali.it/detail/HistoricOrArtisticProperty/0900378126,Notizie storico critiche：Petrucci学生身份、宫廷复制画委托段
rel-111,units/persons/francesco-trevisani,units/institutions/accademia-di-san-luca,member_of,forward,,,,enrich,formal,dbi-trevisani,https://www.treccani.it/enciclopedia/francesco-trevisani_(Dizionario-Biografico)/,本卡 S6；1697年入会段
rel-112,units/persons/francesco-trevisani,units/institutions/arcadia,member_of,forward,,,,enrich,formal,dbi-trevisani,https://www.treccani.it/enciclopedia/francesco-trevisani_(Dizionario-Biografico)/,本卡 S6；1712年入会段
rel-113,units/persons/francis-haskell,units/institutions/warburg-institute-library,supported_by,forward,,研究使用、鼓励与建议,第一版序言对图书馆及机构相关人员的集体致谢；不虚构具体顾问,book,formal,patrons-and-painters,02-sources/02-Markdown/00_03_Preface_1st_Ed.md,lines 21–22; 章前：第一版序言；印刷页ix；PDF 7
rel-114,units/persons/francis-haskell,units/persons/terisio-pignatti,supported_by,forward,,提供研究便利,在威尼斯科雷尔图书馆研究时获得的便利；不据此推定Pignatti当时任职,book,formal,patrons-and-painters,02-sources/02-Markdown/00_03_Preface_1st_Ed.md,lines 23–23; 章前：第一版序言；印刷页ix；PDF 7
rel-115,units/persons/francis-haskell,units/persons/anthony-blunt,supported_by,forward,,研究讨论,第一版序言明确的研究讨论；不推定师承或共同著作,book,formal,patrons-and-painters,02-sources/02-Markdown/00_03_Preface_1st_Ed.md,lines 24–24; 章前：第一版序言；印刷页ix；PDF 7
rel-116,units/persons/francis-haskell,units/persons/a-n-l-munby,supported_by,forward,,解决研究问题,第一版序言点名致谢；不外推共同著作、任职或资助合同,book,formal,patrons-and-painters,02-sources/02-Markdown/00_03_Preface_1st_Ed.md,lines 22–22; 章前：第一版序言；印刷页ix；PDF 7
rel-117,units/persons/francis-haskell,units/persons/alessandro-bettagno,supported_by,forward,,研究讨论与帮助,第一版序言点名致谢；不外推共同著作、任职或资助合同,book,formal,patrons-and-painters,02-sources/02-Markdown/00_03_Preface_1st_Ed.md,lines 23–24; 章前：第一版序言；印刷页ix；PDF 7
rel-118,units/persons/francis-haskell,units/persons/gianfranco-torcellan,supported_by,forward,,研究讨论与帮助,第一版序言点名致谢；不外推共同著作、任职或资助合同,book,formal,patrons-and-painters,02-sources/02-Markdown/00_03_Preface_1st_Ed.md,lines 23–24; 章前：第一版序言；印刷页ix；PDF 7
rel-119,units/persons/francis-haskell,units/persons/franco-venturi,supported_by,forward,,研究讨论与帮助,第一版序言点名致谢；不外推共同著作、任职或资助合同,book,formal,patrons-and-painters,02-sources/02-Markdown/00_03_Preface_1st_Ed.md,lines 23–24; 章前：第一版序言；印刷页ix；PDF 7
rel-120,units/persons/francis-haskell,units/persons/gaetano-cozzi,supported_by,forward,,研究讨论与帮助,第一版序言点名致谢；不外推共同著作、任职或资助合同,book,formal,patrons-and-painters,02-sources/02-Markdown/00_03_Preface_1st_Ed.md,lines 23–24; 章前：第一版序言；印刷页ix；PDF 7
rel-121,units/persons/francis-haskell,units/persons/alessandro-marabottini-marabotti,supported_by,forward,,陪同观看作品与多次款待,第一版序言点名致谢；不外推共同著作、任职或资助合同,book,formal,patrons-and-painters,02-sources/02-Markdown/00_03_Preface_1st_Ed.md,lines 24–24; 章前：第一版序言；印刷页ix；PDF 7
rel-122,units/persons/francis-haskell,units/persons/michael-levey,supported_by,forward,,启发性的研究讨论,第一版序言点名致谢；不外推共同著作、任职或资助合同,book,formal,patrons-and-painters,02-sources/02-Markdown/00_03_Preface_1st_Ed.md,lines 24–24; 章前：第一版序言；印刷页ix；PDF 7
rel-123,units/persons/francis-haskell,units/persons/nikolaus-pevsner,influenced_by,forward,,研究兴趣启发,只指最初引发对艺术赞助研究的兴趣，不代替具体师承,book,formal,patrons-and-painters,02-sources/02-Markdown/00_03_Preface_1st_Ed.md,lines 24–24; 章前：第一版序言；印刷页ix；PDF 7
rel-124,units/persons/francis-haskell,units/persons/a-n-l-munby,friend_of,forward,1979年序言回顾,亲近朋友,第二版序言明确very close friends，写序时两人已故,book,formal,patrons-and-painters,02-sources/02-Markdown/00_02_Preface_2nd_Ed.md,lines 14–15; 章前：第二版序言；印刷页vi；PDF 4
rel-125,units/persons/francis-haskell,units/persons/a-n-l-munby,advised_by,forward,写作期间,写作咨询,第二版序言称写作时经常求教，不指定未载的具体建议,book,formal,patrons-and-painters,02-sources/02-Markdown/00_02_Preface_2nd_Ed.md,lines 14–15; 章前：第二版序言；印刷页vi；PDF 4
rel-126,units/persons/francis-haskell,units/persons/benedict-nicolson,friend_of,forward,1979年序言回顾,亲近朋友,第二版序言明确very close friends，写序时两人已故,book,formal,patrons-and-painters,02-sources/02-Markdown/00_02_Preface_2nd_Ed.md,lines 14–15; 章前：第二版序言；印刷页vi；PDF 4
rel-127,units/persons/francis-haskell,units/persons/benedict-nicolson,advised_by,forward,写作期间,写作咨询,第二版序言称写作时经常求教，不指定未载的具体建议,book,formal,patrons-and-painters,02-sources/02-Markdown/00_02_Preface_2nd_Ed.md,lines 14–15; 章前：第二版序言；印刷页vi；PDF 4
rel-128,units/persons/francis-haskell,units/persons/nikolaus-pevsner,trained_by,forward,1951年同意指导,研究指导,1951年为学院Fellowship论文寻求研究指导；不称为博士导师,enrich,formal,persons-francis-haskell,https://www.thebritishacademy.ac.uk/documents/366/115p227.pdf,印刷p.228，Pevsner agreed to act as supervisor
rel-129,units/persons/francis-haskell,units/persons/larissa-dedicatee,spouse_of,forward,1965年结婚,配偶,1965年获准结婚；不由1962相识倒推婚姻,enrich,formal,persons-francis-haskell,https://www.thebritishacademy.ac.uk/documents/366/115p227.pdf,印刷p.232
rel-130,units/persons/francis-haskell,units/persons/alessandro-bettagno,introduced_by,forward,1962,相识介绍人,1962年在威尼斯介绍认识Larissa Salmina；非引介进入职务,enrich,formal,persons-francis-haskell,https://www.thebritishacademy.ac.uk/documents/366/115p227.pdf,印刷p.232
rel-131,units/persons/francis-haskell,units/persons/alessandro-bettagno,friend_of,forward,1962年相识段,朋友,传记明称Francis’s friend Alessandro Bettagno,enrich,formal,persons-francis-haskell,https://www.thebritishacademy.ac.uk/documents/366/115p227.pdf,印刷p.232
rel-132,units/persons/francis-haskell,units/places/london,located_at,forward,1928-04-07,出生,出生地,enrich,formal,persons-francis-haskell,https://www.thebritishacademy.ac.uk/documents/366/115p227.pdf,印刷p.227
rel-133,units/persons/francis-haskell,units/institutions/kings-college-cambridge,educated_at,forward,1948年入学,本科：前两年历史，末年英语,就读机构；不混为受雇、组织院士或个人师承,enrich,formal,persons-francis-haskell,https://www.thebritishacademy.ac.uk/documents/366/115p227.pdf,实际读取PDF2–3、7–8、10、15–17；本轮采用印刷pp.227–228、232–233、242
rel-134,units/persons/franco-venturi,units/institutions/university-of-turin,employed_by,forward,1958年后至1984,近代史教席,Genova1955–1958任教后转任Torino；后来荣休不扩大教席任期,enrich,formal,persons-franco-venturi,https://www.treccani.it/enciclopedia/franco-venturi_(altro)/,导言与完整La vita段；后续专题段本轮未全读
rel-135,units/persons/franco-venturi,units/places/rome,located_at,forward,1914-05-16,出生,出生地,enrich,formal,persons-franco-venturi,https://www.treccani.it/enciclopedia/franco-venturi_(altro)/,导言与完整La vita段；后续专题段本轮未全读
rel-136,units/persons/franco-venturi,units/places/turin,located_at,forward,1994-12-14,去世,去世地,enrich,formal,persons-franco-venturi,https://www.treccani.it/enciclopedia/franco-venturi_(altro)/,导言与完整La vita段；后续专题段本轮未全读
rel-137,units/persons/frederick-iii,units/persons/gentile-bellini,honourer_of,forward,,Count Palatine荣衔授予者,第一章未给日期,book,formal,patrons-and-painters,02-sources/02-Markdown/01_CHP-1.md,lines 799–800; print pp. 19
rel-138,units/persons/fulvio-testi,units/persons/francesco-fontana,corresponded_with,forward,1634-01-18,写信人↔收信人,仅记录有日期的一次通信；另有1633-01-29书信见对应书信KU；不据通信推断友谊或赞助,enrich,formal,testi-fontana-letter-1634-01-18,https://www.nuovorinascimento.org/rosp-2000/documenti/testi-34-01-18.htm,lines 2–15; edition pp. 28–29
rel-139,units/persons/g-h-w-rylands,units/institutions/kings-college-cambridge,educated_at,forward,1921年入学,入学；不表示Fellow任命,就读机构；不混为受雇、组织院士或个人师承,enrich,formal,persons-g-h-w-rylands,https://www.kings.cam.ac.uk/guide-modern-archives,档案指南说明及GHWR完整条目
rel-140,units/persons/gaetano-cozzi,units/institutions/ca-foscari-university-venice,employed_by,forward,1960–1965；1970–1998,教师,两个不连续任教时段；不覆盖1966–1969帕多瓦阶段,enrich,formal,persons-gaetano-cozzi,https://edizionicafoscari.unive.it/media/pdf/books/978-88-6969-706-7/978-88-6969-706-7-ch-04.pdf,PDF第54页，印刷页382，完整Fondo Gaetano Cozzi条
rel-141,units/persons/gaetano-cozzi,units/institutions/university-of-padua,employed_by,forward,1966–1969,政治学学院教师,仅帕多瓦任教阶段,enrich,formal,persons-gaetano-cozzi,https://edizionicafoscari.unive.it/media/pdf/books/978-88-6969-706-7/978-88-6969-706-7-ch-04.pdf,PDF第54页，印刷页382，完整Fondo Gaetano Cozzi条
rel-142,units/persons/gaetano-cozzi,units/places/venice,located_at,forward,2001-03-15,去世,去世地,enrich,formal,persons-gaetano-cozzi,https://edizionicafoscari.unive.it/media/pdf/books/978-88-6969-706-7/978-88-6969-706-7-ch-04.pdf,PDF第54页，印刷页382，完整Fondo Gaetano Cozzi条
rel-143,units/persons/galeazzo-fontana,units/institutions/knights-hospitaller,member_of,forward,1657年获准加入；开始日期未载,骑士团成员,家族史所称骑士团入会及后续军职；不据此推定退出时间,enrich,formal,tavernari-fontana-family-2017,https://iris.unimore.it/retrieve/e31e124d-08e1-987f-e053-3705fe0a095a/FONTANA%20famiglia%20.pdf,印刷页 67：ammissione nell’Ordine dei cavalieri di Malta avvenuta nel 1657
rel-144,units/persons/giacinto-brandi,units/institutions/accademia-di-san-luca,member_of,forward,,,,enrich,formal,dbi-brandi,https://www.treccani.it/enciclopedia/giacinto-brandi_(Dizionario-Biografico)/,本卡 S7；学院活动与任职段
rel-145,units/persons/giacinto-brandi,units/persons/giovanni-lanfranco,trained_by,forward,1646–1647,学生,兰弗兰科训练阶段,enrich,formal,dbi-brandi,https://www.treccani.it/enciclopedia/giacinto-brandi_(Dizionario-Biografico)/,本卡 S7；1646–1647训练段
rel-146,units/persons/giambattista-passeri,units/institutions/accademia-di-san-luca,member_of,forward,,,,enrich,formal,dbi-passeri,https://www.treccani.it/enciclopedia/giovanni-battista-passeri_(Dizionario-Biografico)/,本卡 S10；1638年学院登记段
rel-147,units/persons/giammaria-morandi,units/institutions/accademia-di-san-luca,member_of,forward,,,,enrich,formal,dbi-morandi,https://www.treccani.it/enciclopedia/giovanni-maria-morandi_(Dizionario-Biografico)/,本卡 S6；1657年入会段
rel-148,units/persons/giammaria-morandi,units/institutions/arcadia,member_of,forward,,,,enrich,formal,dbi-morandi,https://www.treccani.it/enciclopedia/giovanni-maria-morandi_(Dizionario-Biografico)/,本卡 S6；1699年入会段
rel-149,units/persons/gian-antonio-faldoni,units/persons/claude-mellan,influenced_by,forward,,版画技术研习,在巴黎学习Mellan的版画；Mellan早于Faldoni出生去世，不成立亲授师承,enrich,formal,persons-gian-antonio-faldoni,https://www.treccani.it/enciclopedia/giovanni-antonio-faldoni_(Dizionario-Biografico)/,早年学习段：在巴黎研究Claude Mellan版画
